,date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
29529,04/11/2018 14:30,89.46,24.73,0.0,0.04,96.39,100.0,52200,Weekend,Sunday,Medium_Load
29530,04/11/2018 14:45,81.58,22.18,0.0,0.04,96.5,100.0,53100,Weekend,Sunday,Medium_Load
29531,04/11/2018 15:00,75.89,20.63,0.0,0.03,96.5,100.0,54000,Weekend,Sunday,Medium_Load
29532,04/11/2018 15:15,93.6,26.28,0.0,0.04,96.28,100.0,54900,Weekend,Sunday,Medium_Load
29533,04/11/2018 15:30,70.96,18.61,0.0,0.03,96.73,100.0,55800,Weekend,Sunday,Medium_Load
29534,04/11/2018 15:45,91.66,25.27,0.0,0.04,96.4,100.0,56700,Weekend,Sunday,Medium_Load
29535,04/11/2018 16:00,71.28,17.78,0.0,0.03,97.03,100.0,57600,Weekend,Sunday,Medium_Load
29536,04/11/2018 16:15,93.89,26.1,0.0,0.04,96.35,100.0,58500,Weekend,Sunday,Medium_Load
29537,04/11/2018 16:30,71.53,18.07,0.0,0.03,96.95,100.0,59400,Weekend,Sunday,Medium_Load
29538,04/11/2018 16:45,83.81,22.54,0.14,0.04,96.57,100.0,60300,Weekend,Sunday,Medium_Load
29539,04/11/2018 17:00,9.47,0.14,10.87,0.0,99.99,65.69,61200,Weekend,Sunday,Medium_Load
29540,04/11/2018 17:15,3.89,0.0,17.68,0.0,100.0,21.49,62100,Weekend,Sunday,Maximum_Load
29541,04/11/2018 17:30,3.89,0.0,17.78,0.0,100.0,21.37,63000,Weekend,Sunday,Maximum_Load
29542,04/11/2018 17:45,3.92,0.0,17.86,0.0,100.0,21.44,63900,Weekend,Sunday,Maximum_Load
29543,04/11/2018 18:00,4.72,0.0,12.49,0.0,100.0,35.35,64800,Weekend,Sunday,Maximum_Load
29544,04/11/2018 18:15,4.39,0.0,7.31,0.0,100.0,51.48,65700,Weekend,Sunday,Maximum_Load
29545,04/11/2018 18:30,3.74,0.0,10.84,0.0,100.0,32.62,66600,Weekend,Sunday,Maximum_Load
29546,04/11/2018 18:45,3.78,0.0,17.71,0.0,100.0,20.87,67500,Weekend,Sunday,Maximum_Load
29547,04/11/2018 19:00,3.17,0.0,11.88,0.0,100.0,25.78,68400,Weekend,Sunday,Maximum_Load
29548,04/11/2018 19:15,3.13,0.0,11.77,0.0,100.0,25.7,69300,Weekend,Sunday,Maximum_Load
29549,04/11/2018 19:30,3.13,0.0,11.81,0.0,100.0,25.62,70200,Weekend,Sunday,Maximum_Load
29550,04/11/2018 19:45,3.17,0.0,11.74,0.0,100.0,26.07,71100,Weekend,Sunday,Maximum_Load
29551,04/11/2018 20:00,3.17,0.0,11.7,0.0,100.0,26.15,72000,Weekend,Sunday,Maximum_Load
29552,04/11/2018 20:15,3.2,0.0,11.81,0.0,100.0,26.15,72900,Weekend,Sunday,Medium_Load
29553,04/11/2018 20:30,3.13,0.0,11.77,0.0,100.0,25.7,73800,Weekend,Sunday,Medium_Load
29554,04/11/2018 20:45,3.13,0.0,11.84,0.0,100.0,25.56,74700,Weekend,Sunday,Medium_Load
29555,04/11/2018 21:00,3.13,0.0,11.84,0.0,100.0,25.56,75600,Weekend,Sunday,Medium_Load
29556,04/11/2018 21:15,3.13,0.0,11.81,0.0,100.0,25.62,76500,Weekend,Sunday,Medium_Load
29557,04/11/2018 21:30,3.13,0.0,11.92,0.0,100.0,25.4,77400,Weekend,Sunday,Medium_Load
29558,04/11/2018 21:45,3.24,0.0,12.56,0.0,100.0,24.98,78300,Weekend,Sunday,Medium_Load
29559,04/11/2018 22:00,3.82,0.0,17.86,0.0,100.0,20.92,79200,Weekend,Sunday,Medium_Load
29560,04/11/2018 22:15,3.1,4.75,0.18,0.0,54.65,99.83,80100,Weekend,Sunday,Maximum_Load
29561,04/11/2018 22:30,2.95,4.57,0.0,0.0,54.23,100.0,81000,Weekend,Sunday,Maximum_Load
29562,04/11/2018 22:45,3.46,6.12,0.0,0.0,49.22,100.0,81900,Weekend,Sunday,Maximum_Load
29563,04/11/2018 23:00,3.42,5.65,0.0,0.0,51.78,100.0,82800,Weekend,Sunday,Maximum_Load
29564,04/11/2018 23:15,2.92,4.18,0.0,0.0,57.27,100.0,83700,Weekend,Sunday,Light_Load
29565,04/11/2018 23:30,2.84,4.07,0.0,0.0,57.22,100.0,84600,Weekend,Sunday,Light_Load
29566,04/11/2018 23:45,2.92,4.07,0.0,0.0,58.29,100.0,85500,Weekend,Sunday,Light_Load
29567,04/11/2018 00:00,2.92,4.18,0.0,0.0,57.27,100.0,0,Weekend,Sunday,Light_Load
29568,05/11/2018 00:15,2.95,4.28,0.0,0.0,56.75,100.0,900,Weekday,Monday,Light_Load
29569,05/11/2018 00:30,2.95,4.46,0.0,0.0,55.17,100.0,1800,Weekday,Monday,Light_Load
29570,05/11/2018 00:45,3.53,6.3,0.0,0.0,48.88,100.0,2700,Weekday,Monday,Light_Load
29571,05/11/2018 01:00,3.38,5.65,0.0,0.0,51.34,100.0,3600,Weekday,Monday,Light_Load
29572,05/11/2018 01:15,2.92,4.43,0.0,0.0,55.03,100.0,4500,Weekday,Monday,Light_Load
29573,05/11/2018 01:30,2.95,4.43,0.0,0.0,55.43,100.0,5400,Weekday,Monday,Light_Load
29574,05/11/2018 01:45,2.95,4.36,0.0,0.0,56.04,100.0,6300,Weekday,Monday,Light_Load
29575,05/11/2018 02:00,2.92,4.46,0.0,0.0,54.78,100.0,7200,Weekday,Monday,Light_Load
29576,05/11/2018 02:15,2.99,4.5,0.0,0.0,55.34,100.0,8100,Weekday,Monday,Light_Load
29577,05/11/2018 02:30,2.95,4.57,0.0,0.0,54.23,100.0,9000,Weekday,Monday,Light_Load
29578,05/11/2018 02:45,3.56,6.37,0.0,0.0,48.79,100.0,9900,Weekday,Monday,Light_Load
29579,05/11/2018 03:00,3.31,5.29,0.0,0.0,53.04,100.0,10800,Weekday,Monday,Light_Load
29580,05/11/2018 03:15,2.92,4.54,0.0,0.0,54.09,100.0,11700,Weekday,Monday,Light_Load
29581,05/11/2018 03:30,2.95,4.46,0.0,0.0,55.17,100.0,12600,Weekday,Monday,Light_Load
29582,05/11/2018 03:45,2.92,4.46,0.0,0.0,54.78,100.0,13500,Weekday,Monday,Light_Load
29583,05/11/2018 04:00,3.02,4.54,0.0,0.0,55.39,100.0,14400,Weekday,Monday,Light_Load
29584,05/11/2018 04:15,3.64,6.26,0.0,0.0,50.27,100.0,15300,Weekday,Monday,Light_Load
29585,05/11/2018 04:30,3.35,5.69,0.0,0.0,50.74,100.0,16200,Weekday,Monday,Light_Load
29586,05/11/2018 04:45,2.92,4.32,0.0,0.0,56.0,100.0,17100,Weekday,Monday,Light_Load
29587,05/11/2018 05:00,2.88,4.18,0.0,0.0,56.74,100.0,18000,Weekday,Monday,Light_Load
29588,05/11/2018 05:15,2.95,4.21,0.0,0.0,57.39,100.0,18900,Weekday,Monday,Light_Load
29589,05/11/2018 05:30,2.88,4.14,0.0,0.0,57.11,100.0,19800,Weekday,Monday,Light_Load
29590,05/11/2018 05:45,2.92,4.0,0.0,0.0,58.96,100.0,20700,Weekday,Monday,Light_Load
29591,05/11/2018 06:00,2.88,4.0,0.0,0.0,58.43,100.0,21600,Weekday,Monday,Light_Load
29592,05/11/2018 06:15,2.84,3.85,0.0,0.0,59.36,100.0,22500,Weekday,Monday,Light_Load
29593,05/11/2018 06:30,2.92,4.03,0.0,0.0,58.67,100.0,23400,Weekday,Monday,Light_Load
29594,05/11/2018 06:45,3.53,5.44,0.0,0.0,54.43,100.0,24300,Weekday,Monday,Light_Load
29595,05/11/2018 07:00,3.31,5.0,0.0,0.0,55.2,100.0,25200,Weekday,Monday,Light_Load
29596,05/11/2018 07:15,3.31,4.1,0.0,0.0,62.82,100.0,26100,Weekday,Monday,Light_Load
29597,05/11/2018 07:30,4.32,4.86,0.0,0.0,66.44,100.0,27000,Weekday,Monday,Light_Load
29598,05/11/2018 07:45,5.22,5.26,0.0,0.0,70.44,100.0,27900,Weekday,Monday,Light_Load
29599,05/11/2018 08:00,5.22,4.97,0.0,0.0,72.42,100.0,28800,Weekday,Monday,Light_Load
29600,05/11/2018 08:15,37.69,23.9,0.0,0.02,84.45,100.0,29700,Weekday,Monday,Light_Load
29601,05/11/2018 08:30,94.86,62.17,0.0,0.04,83.64,100.0,30600,Weekday,Monday,Light_Load
29602,05/11/2018 08:45,59.47,45.54,0.0,0.03,79.4,100.0,31500,Weekday,Monday,Light_Load
29603,05/11/2018 09:00,78.62,48.49,0.0,0.04,85.11,100.0,32400,Weekday,Monday,Light_Load
29604,05/11/2018 09:15,82.26,50.8,0.0,0.04,85.08,100.0,33300,Weekday,Monday,Medium_Load
29605,05/11/2018 09:30,73.48,38.59,0.0,0.03,88.53,100.0,34200,Weekday,Monday,Medium_Load
29606,05/11/2018 09:45,65.66,35.93,0.0,0.03,87.72,100.0,35100,Weekday,Monday,Medium_Load
29607,05/11/2018 10:00,83.23,49.25,0.0,0.04,86.06,100.0,36000,Weekday,Monday,Medium_Load
29608,05/11/2018 10:15,61.56,31.54,0.0,0.03,89.0,100.0,36900,Weekday,Monday,Maximum_Load
29609,05/11/2018 10:30,63.0,31.0,0.0,0.03,89.73,100.0,37800,Weekday,Monday,Maximum_Load
29610,05/11/2018 10:45,61.96,36.76,0.0,0.03,86.0,100.0,38700,Weekday,Monday,Maximum_Load
29611,05/11/2018 11:00,64.3,38.74,0.0,0.03,85.66,100.0,39600,Weekday,Monday,Maximum_Load
29612,05/11/2018 11:15,68.94,37.73,0.0,0.03,87.72,100.0,40500,Weekday,Monday,Maximum_Load
29613,05/11/2018 11:30,66.1,37.55,0.0,0.03,86.95,100.0,41400,Weekday,Monday,Maximum_Load
29614,05/11/2018 11:45,73.8,44.17,0.0,0.03,85.81,100.0,42300,Weekday,Monday,Maximum_Load
29615,05/11/2018 12:00,55.94,29.59,2.41,0.03,88.4,99.91,43200,Weekday,Monday,Maximum_Load
29616,05/11/2018 12:15,6.16,0.0,17.03,0.0,100.0,34.01,44100,Weekday,Monday,Medium_Load
29617,05/11/2018 12:30,6.62,0.0,17.35,0.0,100.0,35.65,45000,Weekday,Monday,Medium_Load
29618,05/11/2018 12:45,6.88,0.0,16.67,0.0,100.0,38.15,45900,Weekday,Monday,Medium_Load
29619,05/11/2018 13:00,6.84,0.07,16.45,0.0,99.99,38.39,46800,Weekday,Monday,Medium_Load
29620,05/11/2018 13:15,48.31,20.84,0.4,0.02,91.82,100.0,47700,Weekday,Monday,Medium_Load
29621,05/11/2018 13:30,68.87,43.06,0.0,0.03,84.79,100.0,48600,Weekday,Monday,Medium_Load
29622,05/11/2018 13:45,69.26,45.68,0.0,0.03,83.48,100.0,49500,Weekday,Monday,Medium_Load
29623,05/11/2018 14:00,59.72,33.59,0.0,0.03,87.16,100.0,50400,Weekday,Monday,Medium_Load
29624,05/11/2018 14:15,52.74,30.71,0.0,0.02,86.42,100.0,51300,Weekday,Monday,Medium_Load
29625,05/11/2018 14:30,68.47,44.28,0.0,0.03,83.97,100.0,52200,Weekday,Monday,Medium_Load
29626,05/11/2018 14:45,45.68,25.2,0.0,0.02,87.56,100.0,53100,Weekday,Monday,Medium_Load
29627,05/11/2018 15:00,46.4,35.42,0.0,0.02,79.49,100.0,54000,Weekday,Monday,Medium_Load
29628,05/11/2018 15:15,64.15,46.94,0.0,0.03,80.7,100.0,54900,Weekday,Monday,Medium_Load
29629,05/11/2018 15:30,73.44,57.17,0.0,0.03,78.91,100.0,55800,Weekday,Monday,Medium_Load
29630,05/11/2018 15:45,53.14,47.02,0.0,0.02,74.89,100.0,56700,Weekday,Monday,Medium_Load
29631,05/11/2018 16:00,55.58,41.58,0.0,0.03,80.07,100.0,57600,Weekday,Monday,Medium_Load
29632,05/11/2018 16:15,59.26,36.79,0.0,0.03,84.96,100.0,58500,Weekday,Monday,Medium_Load
29633,05/11/2018 16:30,67.43,57.89,0.0,0.03,75.87,100.0,59400,Weekday,Monday,Medium_Load
29634,05/11/2018 16:45,54.65,32.51,0.0,0.03,85.94,100.0,60300,Weekday,Monday,Medium_Load
29635,05/11/2018 17:00,51.7,27.58,0.0,0.02,88.23,100.0,61200,Weekday,Monday,Medium_Load
29636,05/11/2018 17:15,43.99,21.64,0.0,0.02,89.73,100.0,62100,Weekday,Monday,Maximum_Load
29637,05/11/2018 17:30,62.75,32.54,0.11,0.03,88.77,100.0,63000,Weekday,Monday,Maximum_Load
29638,05/11/2018 17:45,31.54,0.9,1.44,0.01,99.96,99.9,63900,Weekday,Monday,Maximum_Load
29639,05/11/2018 18:00,32.22,6.08,0.68,0.01,98.27,99.98,64800,Weekday,Monday,Maximum_Load
29640,05/11/2018 18:15,40.5,24.16,0.0,0.02,85.88,100.0,65700,Weekday,Monday,Maximum_Load
29641,05/11/2018 18:30,56.66,38.56,0.0,0.03,82.67,100.0,66600,Weekday,Monday,Maximum_Load
29642,05/11/2018 18:45,44.39,21.64,0.0,0.02,89.89,100.0,67500,Weekday,Monday,Maximum_Load
29643,05/11/2018 19:00,60.8,34.42,0.0,0.03,87.02,100.0,68400,Weekday,Monday,Maximum_Load
29644,05/11/2018 19:15,58.1,33.59,0.0,0.03,86.57,100.0,69300,Weekday,Monday,Maximum_Load
29645,05/11/2018 19:30,52.16,28.33,0.0,0.02,87.88,100.0,70200,Weekday,Monday,Maximum_Load
29646,05/11/2018 19:45,64.26,41.26,0.0,0.03,84.15,100.0,71100,Weekday,Monday,Maximum_Load
29647,05/11/2018 20:00,59.9,36.29,0.0,0.03,85.53,100.0,72000,Weekday,Monday,Maximum_Load
29648,05/11/2018 20:15,51.01,25.24,0.0,0.02,89.63,100.0,72900,Weekday,Monday,Medium_Load
29649,05/11/2018 20:30,56.45,31.32,0.0,0.03,87.44,100.0,73800,Weekday,Monday,Medium_Load
29650,05/11/2018 20:45,55.33,43.2,0.0,0.03,78.82,100.0,74700,Weekday,Monday,Medium_Load
29651,05/11/2018 21:00,45.22,24.88,0.0,0.02,87.61,100.0,75600,Weekday,Monday,Medium_Load
29652,05/11/2018 21:15,42.59,19.94,0.0,0.02,90.57,100.0,76500,Weekday,Monday,Medium_Load
29653,05/11/2018 21:30,59.33,21.38,0.0,0.03,94.08,100.0,77400,Weekday,Monday,Medium_Load
29654,05/11/2018 21:45,74.88,27.43,0.0,0.03,93.9,100.0,78300,Weekday,Monday,Medium_Load
29655,05/11/2018 22:00,61.38,23.22,0.0,0.03,93.53,100.0,79200,Weekday,Monday,Medium_Load
29656,05/11/2018 22:15,73.87,50.65,0.0,0.03,82.47,100.0,80100,Weekday,Monday,Maximum_Load
29657,05/11/2018 22:30,24.44,25.42,0.0,0.01,69.31,100.0,81000,Weekday,Monday,Maximum_Load
29658,05/11/2018 22:45,4.39,7.42,0.0,0.0,50.92,100.0,81900,Weekday,Monday,Maximum_Load
29659,05/11/2018 23:00,4.86,7.99,0.0,0.0,51.97,100.0,82800,Weekday,Monday,Maximum_Load
29660,05/11/2018 23:15,3.82,7.45,0.0,0.0,45.63,100.0,83700,Weekday,Monday,Light_Load
29661,05/11/2018 23:30,3.78,6.84,0.0,0.0,48.37,100.0,84600,Weekday,Monday,Light_Load
29662,05/11/2018 23:45,3.74,6.77,0.0,0.0,48.36,100.0,85500,Weekday,Monday,Light_Load
29663,05/11/2018 00:00,3.78,7.27,0.0,0.0,46.13,100.0,0,Weekday,Monday,Light_Load
29664,06/11/2018 00:15,3.74,7.24,0.0,0.0,45.9,100.0,900,Weekday,Tuesday,Light_Load
29665,06/11/2018 00:30,3.71,7.09,0.0,0.0,46.36,100.0,1800,Weekday,Tuesday,Light_Load
29666,06/11/2018 00:45,3.74,7.2,0.0,0.0,46.1,100.0,2700,Weekday,Tuesday,Light_Load
29667,06/11/2018 01:00,3.64,7.24,0.0,0.0,44.92,100.0,3600,Weekday,Tuesday,Light_Load
29668,06/11/2018 01:15,3.71,7.38,0.0,0.0,44.91,100.0,4500,Weekday,Tuesday,Light_Load
29669,06/11/2018 01:30,3.71,7.38,0.0,0.0,44.91,100.0,5400,Weekday,Tuesday,Light_Load
29670,06/11/2018 01:45,3.67,7.02,0.0,0.0,46.33,100.0,6300,Weekday,Tuesday,Light_Load
29671,06/11/2018 02:00,3.71,7.13,0.0,0.0,46.16,100.0,7200,Weekday,Tuesday,Light_Load
29672,06/11/2018 02:15,4.75,7.92,0.0,0.0,51.43,100.0,8100,Weekday,Tuesday,Light_Load
29673,06/11/2018 02:30,4.14,7.42,0.0,0.0,48.72,100.0,9000,Weekday,Tuesday,Light_Load
29674,06/11/2018 02:45,3.67,6.91,0.0,0.0,46.91,100.0,9900,Weekday,Tuesday,Light_Load
29675,06/11/2018 03:00,3.64,7.2,0.0,0.0,45.12,100.0,10800,Weekday,Tuesday,Light_Load
29676,06/11/2018 03:15,3.71,7.42,0.0,0.0,44.72,100.0,11700,Weekday,Tuesday,Light_Load
29677,06/11/2018 03:30,3.38,6.23,0.0,0.0,47.69,100.0,12600,Weekday,Tuesday,Light_Load
29678,06/11/2018 03:45,3.13,5.51,0.0,0.0,49.39,100.0,13500,Weekday,Tuesday,Light_Load
29679,06/11/2018 04:00,3.06,5.33,0.0,0.0,49.79,100.0,14400,Weekday,Tuesday,Light_Load
29680,06/11/2018 04:15,3.1,5.33,0.0,0.0,50.28,100.0,15300,Weekday,Tuesday,Light_Load
29681,06/11/2018 04:30,3.06,5.18,0.0,0.0,50.86,100.0,16200,Weekday,Tuesday,Light_Load
29682,06/11/2018 04:45,3.1,5.18,0.0,0.0,51.35,100.0,17100,Weekday,Tuesday,Light_Load
29683,06/11/2018 05:00,3.1,5.36,0.0,0.0,50.07,100.0,18000,Weekday,Tuesday,Light_Load
29684,06/11/2018 05:15,3.06,5.26,0.0,0.0,50.28,100.0,18900,Weekday,Tuesday,Light_Load
29685,06/11/2018 05:30,3.17,5.51,0.0,0.0,49.87,100.0,19800,Weekday,Tuesday,Light_Load
29686,06/11/2018 05:45,3.71,7.31,0.0,0.0,45.26,100.0,20700,Weekday,Tuesday,Light_Load
29687,06/11/2018 06:00,3.31,5.72,0.0,0.0,50.09,100.0,21600,Weekday,Tuesday,Light_Load
29688,06/11/2018 06:15,3.02,4.93,0.0,0.0,52.24,100.0,22500,Weekday,Tuesday,Light_Load
29689,06/11/2018 06:30,3.38,6.48,0.0,0.0,46.25,100.0,23400,Weekday,Tuesday,Light_Load
29690,06/11/2018 06:45,3.53,7.02,0.0,0.0,44.92,100.0,24300,Weekday,Tuesday,Light_Load
29691,06/11/2018 07:00,2.99,5.04,0.0,0.0,51.02,100.0,25200,Weekday,Tuesday,Light_Load
29692,06/11/2018 07:15,3.02,4.97,0.0,0.0,51.93,100.0,26100,Weekday,Tuesday,Light_Load
29693,06/11/2018 07:30,3.31,5.08,0.0,0.0,54.59,100.0,27000,Weekday,Tuesday,Light_Load
29694,06/11/2018 07:45,4.39,6.73,0.0,0.0,54.63,100.0,27900,Weekday,Tuesday,Light_Load
29695,06/11/2018 08:00,4.07,6.16,0.0,0.0,55.13,100.0,28800,Weekday,Tuesday,Light_Load
29696,06/11/2018 08:15,35.03,30.74,0.0,0.02,75.16,100.0,29700,Weekday,Tuesday,Light_Load
29697,06/11/2018 08:30,54.94,51.88,0.0,0.03,72.71,100.0,30600,Weekday,Tuesday,Light_Load
29698,06/11/2018 08:45,60.37,50.51,0.0,0.03,76.7,100.0,31500,Weekday,Tuesday,Light_Load
29699,06/11/2018 09:00,76.1,44.14,0.0,0.03,86.5,100.0,32400,Weekday,Tuesday,Light_Load
29700,06/11/2018 09:15,70.96,39.96,0.0,0.03,87.13,100.0,33300,Weekday,Tuesday,Medium_Load
29701,06/11/2018 09:30,76.54,45.54,0.0,0.04,85.94,100.0,34200,Weekday,Tuesday,Medium_Load
29702,06/11/2018 09:45,76.0,42.62,0.0,0.03,87.22,100.0,35100,Weekday,Tuesday,Medium_Load
29703,06/11/2018 10:00,66.67,37.19,0.0,0.03,87.33,100.0,36000,Weekday,Tuesday,Medium_Load
29704,06/11/2018 10:15,63.32,32.11,0.0,0.03,89.19,100.0,36900,Weekday,Tuesday,Maximum_Load
29705,06/11/2018 10:30,56.52,31.1,0.0,0.03,87.61,100.0,37800,Weekday,Tuesday,Maximum_Load
29706,06/11/2018 10:45,60.23,34.92,0.0,0.03,86.51,100.0,38700,Weekday,Tuesday,Maximum_Load
29707,06/11/2018 11:00,74.77,40.46,0.0,0.03,87.95,100.0,39600,Weekday,Tuesday,Maximum_Load
29708,06/11/2018 11:15,85.75,45.18,0.0,0.04,88.47,100.0,40500,Weekday,Tuesday,Maximum_Load
29709,06/11/2018 11:30,64.12,39.1,0.0,0.03,85.38,100.0,41400,Weekday,Tuesday,Maximum_Load
29710,06/11/2018 11:45,60.62,36.47,0.0,0.03,85.69,100.0,42300,Weekday,Tuesday,Maximum_Load
29711,06/11/2018 12:00,52.99,26.46,0.25,0.02,89.47,100.0,43200,Weekday,Tuesday,Maximum_Load
29712,06/11/2018 12:15,6.05,0.0,17.5,0.0,100.0,32.67,44100,Weekday,Tuesday,Medium_Load
29713,06/11/2018 12:30,5.9,0.0,17.86,0.0,100.0,31.37,45000,Weekday,Tuesday,Medium_Load
29714,06/11/2018 12:45,5.76,0.0,17.14,0.0,100.0,31.85,45900,Weekday,Tuesday,Medium_Load
29715,06/11/2018 13:00,4.93,0.0,17.06,0.0,100.0,27.76,46800,Weekday,Tuesday,Medium_Load
29716,06/11/2018 13:15,44.39,22.03,1.66,0.02,89.58,99.93,47700,Weekday,Tuesday,Medium_Load
29717,06/11/2018 13:30,53.03,32.58,0.0,0.02,85.2,100.0,48600,Weekday,Tuesday,Medium_Load
29718,06/11/2018 13:45,60.34,34.63,0.0,0.03,86.73,100.0,49500,Weekday,Tuesday,Medium_Load
29719,06/11/2018 14:00,59.65,34.34,0.0,0.03,86.66,100.0,50400,Weekday,Tuesday,Medium_Load
29720,06/11/2018 14:15,51.19,28.01,0.0,0.02,87.73,100.0,51300,Weekday,Tuesday,Medium_Load
29721,06/11/2018 14:30,50.9,26.39,0.0,0.02,88.78,100.0,52200,Weekday,Tuesday,Medium_Load
29722,06/11/2018 14:45,49.9,27.4,0.0,0.02,87.65,100.0,53100,Weekday,Tuesday,Medium_Load
29723,06/11/2018 15:00,50.69,29.09,0.0,0.02,86.73,100.0,54000,Weekday,Tuesday,Medium_Load
29724,06/11/2018 15:15,50.62,28.62,0.0,0.02,87.05,100.0,54900,Weekday,Tuesday,Medium_Load
29725,06/11/2018 15:30,51.91,27.43,0.0,0.02,88.42,100.0,55800,Weekday,Tuesday,Medium_Load
29726,06/11/2018 15:45,49.97,26.39,0.0,0.02,88.43,100.0,56700,Weekday,Tuesday,Medium_Load
29727,06/11/2018 16:00,49.18,28.55,0.0,0.02,86.48,100.0,57600,Weekday,Tuesday,Medium_Load
29728,06/11/2018 16:15,58.64,35.86,0.0,0.03,85.31,100.0,58500,Weekday,Tuesday,Medium_Load
29729,06/11/2018 16:30,55.58,33.7,0.0,0.03,85.51,100.0,59400,Weekday,Tuesday,Medium_Load
29730,06/11/2018 16:45,55.84,33.66,0.0,0.03,85.64,100.0,60300,Weekday,Tuesday,Medium_Load
29731,06/11/2018 17:00,48.71,29.74,0.0,0.02,85.35,100.0,61200,Weekday,Tuesday,Medium_Load
29732,06/11/2018 17:15,42.52,20.77,0.0,0.02,89.85,100.0,62100,Weekday,Tuesday,Maximum_Load
29733,06/11/2018 17:30,60.77,35.46,0.14,0.03,86.37,100.0,63000,Weekday,Tuesday,Maximum_Load
29734,06/11/2018 17:45,31.03,1.4,1.98,0.01,99.9,99.8,63900,Weekday,Tuesday,Maximum_Load
29735,06/11/2018 18:00,31.32,5.65,0.94,0.01,98.41,99.95,64800,Weekday,Tuesday,Maximum_Load
29736,06/11/2018 18:15,43.92,27.58,0.0,0.02,84.69,100.0,65700,Weekday,Tuesday,Maximum_Load
29737,06/11/2018 18:30,51.52,34.81,0.0,0.02,82.86,100.0,66600,Weekday,Tuesday,Maximum_Load
29738,06/11/2018 18:45,52.81,28.22,0.0,0.02,88.2,100.0,67500,Weekday,Tuesday,Maximum_Load
29739,06/11/2018 19:00,66.46,40.64,0.0,0.03,85.31,100.0,68400,Weekday,Tuesday,Maximum_Load
29740,06/11/2018 19:15,48.35,26.64,0.0,0.02,87.59,100.0,69300,Weekday,Tuesday,Maximum_Load
29741,06/11/2018 19:30,46.51,23.08,0.0,0.02,89.58,100.0,70200,Weekday,Tuesday,Maximum_Load
29742,06/11/2018 19:45,73.62,50.69,0.0,0.03,82.36,100.0,71100,Weekday,Tuesday,Maximum_Load
29743,06/11/2018 20:00,50.98,30.67,0.0,0.02,85.69,100.0,72000,Weekday,Tuesday,Maximum_Load
29744,06/11/2018 20:15,49.25,27.94,0.0,0.02,86.98,100.0,72900,Weekday,Tuesday,Medium_Load
29745,06/11/2018 20:30,42.66,18.18,0.0,0.02,91.99,100.0,73800,Weekday,Tuesday,Medium_Load
29746,06/11/2018 20:45,30.35,1.22,2.05,0.01,99.92,99.77,74700,Weekday,Tuesday,Medium_Load
29747,06/11/2018 21:00,8.28,0.0,15.3,0.0,100.0,47.59,75600,Weekday,Tuesday,Medium_Load
29748,06/11/2018 21:15,7.6,0.0,16.13,0.0,100.0,42.62,76500,Weekday,Tuesday,Medium_Load
29749,06/11/2018 21:30,4.21,0.0,17.96,0.0,100.0,22.82,77400,Weekday,Tuesday,Medium_Load
29750,06/11/2018 21:45,3.85,0.0,18.0,0.0,100.0,20.92,78300,Weekday,Tuesday,Medium_Load
29751,06/11/2018 22:00,3.85,0.0,17.32,0.0,100.0,21.7,79200,Weekday,Tuesday,Medium_Load
29752,06/11/2018 22:15,3.67,6.55,0.18,0.0,48.88,99.88,80100,Weekday,Tuesday,Maximum_Load
29753,06/11/2018 22:30,3.64,6.8,0.0,0.0,47.19,100.0,81000,Weekday,Tuesday,Maximum_Load
29754,06/11/2018 22:45,3.64,6.8,0.0,0.0,47.19,100.0,81900,Weekday,Tuesday,Maximum_Load
29755,06/11/2018 23:00,3.53,6.48,0.0,0.0,47.84,100.0,82800,Weekday,Tuesday,Maximum_Load
29756,06/11/2018 23:15,3.53,6.05,0.0,0.0,50.4,100.0,83700,Weekday,Tuesday,Light_Load
29757,06/11/2018 23:30,3.6,5.94,0.0,0.0,51.83,100.0,84600,Weekday,Tuesday,Light_Load
29758,06/11/2018 23:45,3.53,5.8,0.0,0.0,51.99,100.0,85500,Weekday,Tuesday,Light_Load
29759,06/11/2018 00:00,3.49,5.94,0.0,0.0,50.66,100.0,0,Weekday,Tuesday,Light_Load
29760,07/11/2018 00:15,3.53,6.23,0.0,0.0,49.3,100.0,900,Weekday,Wednesday,Light_Load
29761,07/11/2018 00:30,3.56,6.19,0.0,0.0,49.86,100.0,1800,Weekday,Wednesday,Light_Load
29762,07/11/2018 00:45,3.64,6.3,0.0,0.0,50.03,100.0,2700,Weekday,Wednesday,Light_Load
29763,07/11/2018 01:00,3.74,6.08,0.0,0.0,52.39,100.0,3600,Weekday,Wednesday,Light_Load
29764,07/11/2018 01:15,4.68,6.41,0.0,0.0,58.97,100.0,4500,Weekday,Wednesday,Light_Load
29765,07/11/2018 01:30,3.85,6.23,0.0,0.0,52.57,100.0,5400,Weekday,Wednesday,Light_Load
29766,07/11/2018 01:45,2.95,4.61,0.0,0.0,53.9,100.0,6300,Weekday,Wednesday,Light_Load
29767,07/11/2018 02:00,2.92,4.5,0.0,0.0,54.43,100.0,7200,Weekday,Wednesday,Light_Load
